job_title,job_category,salary_in_usd,experience_level,employment_type,work_setting,neighbourhood_group,neighbourhood,rent,latitude,longitude,amenity,amenity_value
Machine Learning Engineer,Machine Learning and AI,127876.0,Senior,Full-time,In-person,Brooklyn,Bushwick,2700.0,40.69832,-73.91,size_sqft,600.0
Business Intelligence Engineer,BI and Visualization,104300.0,Senior,Full-time,In-person,Manhattan,Harlem,2200.0,40.82643,-73.94208,has_elevator,1.0
Data Manager,Leadership and Management,68000.0,Senior,Full-time,In-person,Manhattan,Upper East Side,15500.0,40.77787,-73.95104,has_elevator,1.0
Machine Learning Engineer,Machine Learning and AI,324000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,13000.0,40.71559,-73.94289,has_elevator,0.0
Research Scientist,Data Science and Research,252990.0,Entry-level,Full-time,Remote,Brooklyn,Bedford-Stuyvesant,4700.0,40.69863,-73.94397,min_to_subway,6.0
AI Research Engineer,Data Science and Research,24940.0,Entry-level,Full-time,Remote,Brooklyn,Bedford-Stuyvesant,3100.0,40.68777,-73.92315,has_washer_dryer,0.0
Data Engineer,Data Engineering,130000.0,Senior,Full-time,Remote,Manhattan,West Village,1600.0,40.73838,-74.00525,bathrooms,1.0
Data Engineer,Data Engineering,130000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,3500.0,40.70971,-73.96269,building_age_yrs,116.0
Data Scientist,Data Science and Research,100000.0,Senior,Full-time,In-person,Brooklyn,Clinton Hill,4000.0,40.68371,-73.96461,has_doorman,1.0
Data Specialist,Data Management and Strategy,173100.0,Senior,Full-time,In-person,Manhattan,Upper East Side,2650.0,40.76915,-73.95636,has_dishwasher,0.0
Machine Learning Engineer,Machine Learning and AI,226600.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,4134.0,40.71266,-73.95059,has_dishwasher,0.0
Data Engineer,Data Engineering,146000.0,Mid-level,Full-time,In-person,Manhattan,Upper East Side,4500.0,40.77288,-73.95711,has_roofdeck,1.0
Data Product Manager,Leadership and Management,145000.0,Senior,Full-time,In-person,Manhattan,Upper West Side,7700.0,40.79499,-73.96537,no_fee,0.0
Applied Scientist,Data Science and Research,281700.0,Entry-level,Full-time,In-person,Manhattan,East Harlem,3375.0,40.80242,-73.93887,bedrooms,1.0
Data Engineer,Data Engineering,115000.0,Senior,Full-time,In-person,Staten Island,Emerson Hill,1599.0,40.60742,-74.14388,has_patio,0.0
Data Engineer,Data Engineering,39372.0,Mid-level,Full-time,In-person,Queens,Astoria,3275.0,40.76406,-73.92266,has_elevator,0.0
Data Scientist,Data Science and Research,185900.0,Senior,Full-time,Remote,Queens,Ditmars Steinway,4910.0,40.77868,-73.90652,has_doorman,0.0
Data Engineer,Data Engineering,234000.0,Senior,Full-time,Remote,Brooklyn,Bedford-Stuyvesant,3850.0,40.68797,-73.95973,no_fee,1.0
AI Engineer,Machine Learning and AI,83900.0,Senior,Full-time,In-person,Manhattan,East Village,3950.0,40.72901,-73.98437,floor,39.0
Analytics Engineer,Leadership and Management,75000.0,Senior,Full-time,In-person,Brooklyn,Fort Greene,8000.0,40.69378,-73.97422,has_gym,0.0
Data Engineer,Data Engineering,101028.0,Senior,Full-time,Remote,Manhattan,Battery Park City,5150.0,40.70619,-74.01791,size_sqft,977.0
Data Engineer,Data Engineering,122400.0,Senior,Full-time,Remote,Manhattan,Morningside Heights,3300.0,40.80581,-73.96658,no_fee,0.0
Data Engineer,Data Engineering,58400.0,Senior,Full-time,In-person,Brooklyn,Park Slope,7950.0,40.67494,-73.97792,has_patio,0.0
Machine Learning Infrastructure Engineer,Machine Learning and AI,158900.0,Senior,Full-time,Remote,Manhattan,Upper West Side,3300.0,40.78085,-73.98471,size_sqft,725.0
Data Analyst,Data Analysis,74400.0,Senior,Full-time,Remote,Manhattan,Midtown,3895.0,40.76223,-73.97165,has_elevator,0.0
Machine Learning Engineer,Machine Learning and AI,204500.0,Senior,Full-time,In-person,Manhattan,Upper West Side,3750.0,40.79601,-73.96503,has_elevator,1.0
Data Visualization Specialist,BI and Visualization,83900.0,Senior,Full-time,In-person,Brooklyn,Gowanus,4500.0,40.68368,-73.98487,bathrooms,1.0
Data Scientist,Data Science and Research,250000.0,Senior,Full-time,In-person,Brooklyn,Sheepshead Bay,4500.0,40.58477,-73.95426,min_to_subway,3.0
Data Analyst,Data Analysis,140000.0,Senior,Full-time,In-person,Brooklyn,Greenpoint,3770.0,40.73089,-73.95477,bedrooms,0.0
Data Engineer,Data Engineering,115000.0,Senior,Full-time,Remote,Manhattan,Greenwich Village,2850.0,40.73066,-73.99947,has_roofdeck,0.0
Research Scientist,Data Science and Research,270000.0,Mid-level,Full-time,In-person,Manhattan,Midtown,3150.0,40.75415,-73.9731,has_dishwasher,0.0
Data Engineer,Data Engineering,140000.0,Senior,Full-time,In-person,Manhattan,Hell's Kitchen,5000.0,40.7593,-73.99143,bedrooms,2.0
Data Scientist,Data Science and Research,223400.0,Senior,Full-time,Remote,Brooklyn,Flatbush,4995.0,40.63702,-73.96327,has_gym,1.0
Data Quality Analyst,Data Quality and Operations,49216.0,Entry-level,Full-time,Remote,Brooklyn,Fort Greene,2350.0,40.6867,-73.97469,min_to_subway,5.0
BI Developer,BI and Visualization,167500.0,Senior,Full-time,In-person,Queens,Long Island City,7000.0,40.74629,-73.94591,has_washer_dryer,1.0
Machine Learning Engineer,Machine Learning and AI,160000.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,12000.0,40.6836,-73.95445,min_to_subway,4.0
Machine Learning Engineer,Machine Learning and AI,234000.0,Senior,Full-time,Remote,Manhattan,Morningside Heights,2695.0,40.81356,-73.96223,has_washer_dryer,1.0
Data Analyst,Data Analysis,116700.0,Mid-level,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,5500.0,40.69521,-73.9357,building_age_yrs,52.0
Data Analyst,Data Analysis,75000.0,Senior,Full-time,In-person,Manhattan,Upper East Side,5200.0,40.77065,-73.95702,size_sqft,2700.0
Data Developer,Leadership and Management,120681.0,Mid-level,Full-time,Remote,Brooklyn,Williamsburg,2200.0,40.71672,-73.95765,size_sqft,850.0
Data Analyst,Data Analysis,105000.0,Senior,Full-time,Remote,Brooklyn,Williamsburg,3960.0,40.71187,-73.94689,building_age_yrs,52.0
Data Operations Analyst,Data Quality and Operations,65100.0,Mid-level,Full-time,Remote,Manhattan,Upper East Side,3200.0,40.78335,-73.94822,has_gym,0.0
Machine Learning Engineer,Machine Learning and AI,240000.0,Senior,Full-time,Remote,Brooklyn,Bushwick,5700.0,40.70783,-73.92071,bathrooms,1.0
Machine Learning Engineer,Machine Learning and AI,164000.0,Senior,Full-time,Remote,Brooklyn,Clinton Hill,4640.0,40.69079,-73.96756,has_dishwasher,0.0
Analytics Engineer,Leadership and Management,214200.0,Senior,Full-time,In-person,Staten Island,Tottenville,2100.0,40.50863,-74.24135,floor,5.0
Data Scientist,Data Science and Research,142500.0,Senior,Full-time,In-person,Manhattan,Upper West Side,5500.0,40.77987,-73.98548,min_to_subway,4.0
Data Analyst,Data Analysis,92000.0,Senior,Full-time,In-person,Brooklyn,Bedford-Stuyvesant,4500.0,40.68487,-73.95695,min_to_subway,4.0
Data Analyst,Data Analysis,116000.0,Entry-level,Full-time,In-person,Brooklyn,Crown Heights,2550.0,40.67781,-73.96298,has_roofdeck,0.0
Data Engineer,Data Engineering,147100.0,Senior,Full-time,In-person,Queens,East Elmhurst,2850.0,40.75684,-73.87709,floor,15.0
Data Analyst,Data Analysis,53000.0,Mid-level,Full-time,Remote,Manhattan,Harlem,18500.0,40.80474,-73.94631,floor,6.0
Data Scientist,Data Science and Research,151300.0,Senior,Full-time,Remote,Manhattan,Gramercy,3350.0,40.73546,-73.98118,min_to_subway,7.0
Data Scientist,Data Science and Research,228000.0,Senior,Full-time,In-person,Brooklyn,Williamsburg,5500.0,40.71058,-73.96298,bathrooms,2.0
Data Engineer,Data Engineering,206000.0,Senior,Full-time,Remote,Brooklyn,Prospect-Lefferts Gardens,2934.0,40.6561,-73.9611,min_to_subway,3.0
Data Scientist,Data Science and Research,180000.0,Senior,Full-time,In-person,Brooklyn,Carroll Gardens,11500.0,40.68352,-73.99234,size_sqft,1590.0
Machine Learning Engineer,Machine Learning and AI,192000.0,Senior,Full-time,Remote,Manhattan,Upper East Side,2900.0,40.76803,-73.95457,has_doorman,1.0
Data Engineer,Data Engineering,173800.0,Senior,Full-time,In-person,Manhattan,Kips Bay,7250.0,40.7415,-73.97914,has_gym,0.0
Business Intelligence Specialist,BI and Visualization,68274.0,Mid-level,Full-time,In-person,Brooklyn,East Flatbush,2500.0,40.64943,-73.93557,has_gym,0.0
Machine Learning Operations Engineer,Machine Learning and AI,60000.0,Senior,Full-time,Remote,Brooklyn,Crown Heights,4335.0,40.67309,-73.93048,floor,28.0
Data Scientist,Data Science and Research,224250.0,Senior,Full-time,In-person,Manhattan,Harlem,2825.0,40.80752,-73.94778,has_washer_dryer,0.0
Data Analyst,Data Analysis,75000.0,Senior,Full-time,In-person,Bronx,Williamsbridge,5400.0,40.8827,-73.86281,min_to_subway,2.0
Applied Scientist,Data Science and Research,220000.0,Senior,Full-time,Remote,Manhattan,West Village,4000.0,40.73412,-74.00726,has_patio,0.0
Data Analyst,Data Analysis,118600.0,Senior,Full-time,In-person,Manhattan,Upper West Side,7800.0,40.78492,-73.97256,has_washer_dryer,0.0
Data Scientist,Data Science and Research,105000.0,Senior,Full-time,In-person,Queens,Sunnyside,7125.0,40.74402,-73.9157,has_dishwasher,0.0
Data Analyst,Data Analysis,66691.0,Mid-level,Full-time,Remote,Manhattan,Washington Heights,3500.0,40.85276,-73.9374,has_patio,0.0
Business Intelligence Engineer,BI and Visualization,104300.0,Senior,Full-time,In-person,Queens,Ridgewood,1850.0,40.70547,-73.91432,has_roofdeck,0.0
ML Engineer,Machine Learning and AI,270000.0,Senior,Full-time,Remote,Brooklyn,Flatbush,3200.0,40.65027,-73.96326,bathrooms,1.0
Data Scientist,Data Science and Research,139500.0,Senior,Full-time,In-person,Manhattan,East Village,7995.0,40.73117,-73.98254,building_age_yrs,13.0
Data Analyst,Data Analysis,140130.0,Senior,Full-time,In-person,Manhattan,Harlem,4100.0,40.81201,-73.94633,min_to_subway,6.0
Business Intelligence Analyst,BI and Visualization,135000.0,Mid-level,Full-time,Remote,Brooklyn,Gowanus,2500.0,40.67837,-73.98256,floor,15.0
Data Analyst,Data Analysis,108000.0,Senior,Full-time,In-person,Brooklyn,Greenpoint,12500.0,40.72711,-73.94777,has_gym,0.0
BI Data Analyst,Data Analysis,25000.0,Entry-level,Full-time,Remote,Brooklyn,Brooklyn Heights,3395.0,40.69338,-73.99898,building_age_yrs,76.0
Research Analyst,Data Science and Research,185000.0,Senior,Full-time,In-person,Queens,Long Island City,4000.0,40.76514,-73.93361,has_elevator,1.0
Decision Scientist,Data Science and Research,204500.0,Mid-level,Full-time,In-person,Manhattan,East Harlem,3990.0,40.78502,-73.94458,has_patio,0.0
